Name,T90,Flnc,Flnc_err,Pflux1024,Pflux1024_err,Pflux64,Pflux64_err,PfluxBand,PfluxBand_err,Norm,Epk,alpha,alpha_perr,alpha_nerr,beta,W 
GRB130408653,9.216,2.0522e-6,4.825e-8,5.7564,0.3691,8.2417,1.6554,7.177463e-7,9.319497e-8,0.01634108,258.9402,-1.232238,0.1495762,0.1495762,-15.03516,1.23
GRB130409960,26.112,7.8707e-6,5.1871e-8,8.7345,0.2982,10.5559,1.3302,1.495871e-6,9.210141e-8,0.02751863,369.9944,-1.093705,0.06441763,0.06441763,-11.80822,1.12
GRB130416770,0.192,9.3854e-7,1.7924e-8,3.1965,0.2433,23.5942,1.4287,0.00001151411,7.109352e-7,0.06210728,1137.856,-0.3618093,0.1115761,0.1115761,-11.03,0.82
GRB130418844,169.472,5.9823e-6,3.3945e-8,4.7135,0.2813,8.2745,1.3484,2.581825e-7,4.091306e-8,0.009442909,84.65343,-1.507574,0.2533385,0.2533385,-7.179304,1.57
GRB130420313,104.962,0.000011593,2.4326e-7,5.4091,0.4576,9.2803,2.1133,2.968471e-7,3.130405e-8,0.2138745,58.71772,-0.0304168,0.5771997,0.5771997,-21.30344,0.74
GRB130420343,38.913,8.9181e-6,6.0589e-8,7.5991,0.249,10.5233,1.2543,4.989228e-7,4.188713e-8,0.1653907,25.48352,-0.8040094,1.006166,1.006166,-2.274173,1.71
GRB130420422,27.328,3.7707e-6,4.5941e-8,5.384,0.371,8.8678,1.8961,1.169699e-6,8.27604e-8,0.02625154,297.6849,-0.3546807,0.2878162,0.2878162,-2.065012,5.11
GRB130420539,13.824,1.5971e-6,5.7693e-8,2.4037,0.2051,3.8994,1.1848,1.817596e-7,4.267284e-8,0.8367227,55.237,1.191775,1.366754,1.366754,-2.64684,0.83
GRB130425327,62.209,0.000041678,1.5891e-7,23.7205,1.1432,29.0941,4.8012,3.282269e-6,1.353292e-7,0.06553038,320.2108,-1.09114,0.1174756,0.1174756,-2.411813,1.49
GRB130502327,24.32,0.00010496,6.4268e-8,45.813,0.4929,81.8497,2.5132,0.00001078956,1.681881e-7,0.2036289,371.7619,-0.3110997,0.02806304,0.02806304,-3.562034,0.81
GRB130502743,3.328,6.2671e-7,3.4665e-8,3.9804,0.3237,6.5983,1.4365,1.66459e-7,4.130122e-8,0.01057452,83.53255,-1.179902,0.4812161,0.4812161,-13.92188,1.18
GRB130504314,0.384,4.8136e-6,3.3903e-8,12.4348,0.323,40.4754,2.2473,0.0000199903,9.690738e-7,0.1048727,1397.064,-0.4691224,0.07774853,0.07774853,-4.733447,0.85
GRB130504978,73.217,0.00012872,2.3234e-7,43.2927,0.5246,53.4227,2.1594,0.00001080038,1.730556e-7,0.1419574,529.9443,-0.77974,0.03113824,0.03113824,-2.064875,5.21
GRB130509078,24.32,9.0069e-6,6.05e-8,13.2349,0.3902,16.9729,1.7718,1.373697e-6,8.152764e-8,0.0341163,194.6876,-1.366211,0.07343952,0.07343952,-2.913018,1.40
GRB130509839,31.488,1.5157e-6,2.081e-8,1.2653,0.2088,3.6531,1.43,1.051636e-7,5.718255e-8,0.002441683,68.90625,-1.739762,0.7787677,0.7787677,-2.262083,2.90
GRB130514560,17.408,2.2702e-6,4.5786e-8,6.4562,0.4305,9.2252,2.0001,7.56148e-7,1.295029e-7,0.02460615,205.711,-0.9804273,0.2195307,0.2195307,-4.658437,1.05
GRB130515056,0.256,1.0896e-6,1.5774e-8,3.7284,0.3518,20.6012,2.3298,8.041626e-6,7.044444e-7,0.0886962,516.3757,-0.1354376,0.2388877,0.2388877,-7.440945,0.76
GRB130515755,2.56,6.8027e-7,2.2753e-8,4.2423,0.2632,5.5534,1.2145,3.534291e-7,5.903089e-8,0.3630306,50.6262,0.2998833,0.9894293,0.9894293,-2.316229,1.37
GRB130517781,33.28,0.000019705,7.8559e-8,9.4143,0.344,11.8918,1.5403,8.678288e-7,5.491944e-8,0.1456586,61.35363,-0.5140122,0.3170532,0.3170532,-2.167793,2.32
GRB130518551,4.096,3.728e-6,4.914e-8,7.3866,0.2328,19.8083,1.0821,2.380556e-6,1.082205e-7,0.021151,809.2768,-0.6489423,0.0911313,0.0911313,-12.55664,0.91
GRB130518580,48.577,0.000094591,1.5428e-7,45.3921,0.4444,53.971,1.8285,0.0000117085,2.053813e-7,0.1701343,467.4994,-0.7500189,0.03097817,0.03097817,-2.149968,2.59
GRB130522510,27.904,3.9918e-6,3.3348e-8,7.0766,0.2743,10.5192,1.4038,4.687727e-7,3.205241e-8,0.03778812,68.74463,-1.152702,0.1671616,0.1671616,-18.27393,1.16
GRB130523095,17.92,6.0322e-6,5.7924e-8,11.048,0.4538,14.4732,2.0415,9.700663e-7,6.357705e-8,0.05903866,126.1856,-0.8909709,0.1253149,0.1253149,-17.63672,1.01
GRB130523198,5.376,2.7096e-6,3.0996e-8,9.4144,0.3085,13.4487,1.3686,5.627057e-7,7.247927e-8,0.1620033,61.99539,-0.4993478,0.165213,0.165213,-8.175146,0.86
GRB130527627,27.776,0.000010903,5.7627e-8,4.4814,0.2726,6.9627,1.3007,8.851827e-7,1.178133e-7,0.02366094,293.9126,-0.4399297,0.2087327,0.2087327,-5.963988,0.84
GRB130528503,66.304,3.3348e-6,2.4985e-8,3.0325,0.2417,4.5135,1.2439,3.570844e-7,7.507834e-8,0.01267188,214.3938,-0.7807662,0.2802188,0.2802188,-6.426505,0.96
GRB130528695,55.553,0.000011093,1.202e-7,5.6715,0.2736,7.5429,1.3777,1.147296e-6,8.703501e-8,0.0630305,211.4777,0.2276479,0.1898112,0.1898112,-2.893943,0.81
GRB130606316,24.128,9.3619e-6,3.9283e-8,11.4041,0.3216,15.3727,1.3989,1.073699e-6,6.853214e-8,0.04259731,102.4335,-1.2154,0.1549199,0.1549199,-2.256724,1.98
GRB130606497,52.225,0.00020087,2.0452e-7,62.1416,0.5844,79.356,2.5476,0.00001710212,1.908063e-7,0.1532732,1297.523,-0.9793463,0.01696911,0.01696911,-2.132398,2.93
GRB130609902,191.491,0.000054428,3.3017e-7,14.3614,0.4315,18.61,1.8236,3.324613e-6,1.269101e-7,0.07258081,311.3989,-0.3896757,0.1081598,0.1081598,-2.199119,2.01
GRB130610133,21.76,3.5444e-6,4.5972e-8,2.8599,0.2498,5.2057,1.5305,3.063095e-7,6.017107e-8,0.0124405,150.1687,-1.088906,0.2963585,0.2963585,-17.99561,1.12
GRB130611538,66.816,7.4433e-6,9.9974e-8,2.0431,0.2177,4.0168,1.2562,2.379126e-7,5.801658e-8,0.08292754,135.4211,1.109289,0.906696,0.906696,-4.081066,0.59
GRB130612141,7.424,6.8023e-7,6.2593e-8,3.565,0.1745,4.3922,1.1445,1.963695e-7,3.381673e-8,69618.84,22.64057,4.746712,7.919028,7.919028,-2.153485,2.18
GRB130612456,10.24,8.3274e-6,4.0442e-8,28.0133,0.4449,32.6846,1.8834,2.901963e-6,9.292829e-8,0.1545853,148.7957,-0.7704848,0.05479552,0.05479552,-3.197588,0.97
GRB130614997,9.28,6.7209e-6,9.6617e-8,20.695,0.4489,26.0867,1.8677,1.743914e-6,8.142516e-8,0.07164997,93.71405,-1.289254,0.08412372,0.08412372,-2.443799,1.58
GRB130620498,14.592,1.1754e-6,5.58e-8,3.3754,0.2124,4.4833,0.9067,2.948201e-7,2.863694e-8,0.05524674,103.8258,-0.1880357,0.2960986,0.2960986,-21.21506,0.78
GRB130622615,0.96,4.3199e-7,2.7958e-8,3.2009,0.2087,5.6686,1.0547,1.619812e-6,4.344914e-7,0.04538608,302.7916,0.1394107,0.6383496,0.6383496,-4.867622,0.71
GRB130623130,29.44,9.4523e-7,1.829e-8,2.6266,0.2471,5.0852,1.1622,2.430429e-7,6.719703e-8,0.005785892,121.7381,-1.597584,0.4921818,0.4921818,-2.371276,2.12
GRB130623396,44.544,1.069e-6,4.8327e-8,1.1098,0.1788,2.9372,0.8893,1.73057e-7,7.493158e-8,0.00308963,357.7827,-1.344097,0.4563949,0.4563949,-6.901875,1.34
GRB130623488,22.272,2.4645e-6,3.0042e-8,5.2588,0.2332,8.3458,1.2823,2.46841e-7,4.040709e-8,0.03948513,41.26843,-0.9923733,0.5156655,0.5156655,-2.743882,1.17
GRB130623790,42.241,8.6916e-6,5.4454e-8,10.3812,0.4153,14.0065,1.8018,1.556617e-6,1.284996e-7,0.02146186,675.2009,-1.37461,0.08332597,0.08332597,-2.052525,6.60
GRB130626596,28.16,4.8195e-6,3.2728e-8,4.4076,0.2905,6.9693,1.2907,5.204759e-7,7.3865e-8,0.0270692,177.8289,-0.5877675,0.216633,0.216633,-18.50586,0.88
GRB130627372,35.84,1.5766e-6,2.4121e-8,3.0798,0.2671,5.1567,1.3773,2.687932e-7,7.594632e-8,0.01783183,124.6683,-0.7307329,0.4504432,0.4504432,-2.8902,1.01
GRB130628531,21.504,8.8681e-6,6.0388e-8,14.5597,0.3208,18.5213,1.3198,1.584169e-6,8.207692e-8,0.1067563,105.3478,-0.7179391,0.1435312,0.1435312,-2.22632,1.91
GRB130628860,0.512,1.0293e-6,9.7853e-9,3.4807,0.2083,21.2316,1.5544,0.00001106645,6.530241e-7,0.06061446,944.1827,-0.2113593,0.1536078,0.1536078,-13.00659,0.78
GRB130701060,20.224,7.1167e-6,9.8378e-8,10.4796,0.4474,12.6192,2.2329,2.816224e-6,1.2118e-7,0.0326346,670.3669,-0.872041,0.0898075,0.0898075,-9.420084,1.00
GRB130701761,1.6,4.9175e-6,2.6378e-8,9.345,0.249,17.4054,1.26,7.673169e-6,5.457261e-7,0.05058489,838.2651,-0.2918247,0.1730508,0.1730508,-7.050586,0.80
GRB130704560,6.4,0.000024271,5.4195e-8,60.7364,0.6496,86.1686,2.8486,5.45106e-6,1.153001e-7,0.5360531,95.09434,-0.6677647,0.05484814,0.05484814,-2.76532,1.03
GRB130708488,14.077,2.5305e-6,2.6993e-8,3.5518,0.244,5.8288,1.2006,2.511727e-7,4.209265e-8,0.02281019,102.5288,-0.7746663,0.3857914,0.3857914,-14.90116,0.95
GRB130715906,47.873,0.000041079,1.7042e-7,7.753,0.3065,10.065,1.2923,2.471063e-6,1.019366e-7,0.02461067,816.0331,-0.8285024,0.06323498,0.06323498,-11.31819,0.98
GRB130717734,55.296,1.8706e-6,4.6551e-8,1.8111,0.2009,2.9453,1.1357,2.999262e-7,7.657629e-8,0.003074081,860.7861,-0.9221799,0.4288237,0.4288237,-2.853109,1.10
GRB130720116,48.64,4.2429e-6,4.8882e-8,2.5536,0.1818,4.1932,1.3581,7.977754e-7,1.320366e-7,0.008269889,560.2586,-0.2648642,0.3141316,0.3141316,-3.023154,0.86
GRB130720582,199.172,0.000099969,1.5331e-7,24.9329,0.4623,29.5211,1.9295,2.157147e-6,1.027977e-7,0.09804688,129.1205,-1.096019,0.05597767,0.05597767,-3.481576,1.12
GRB130723092,8.192,8.7076e-7,3.0543e-8,4.4327,0.2689,6.3919,1.2038,3.489935e-7,4.66785e-8,0.5917305,42.7546,0.4517716,1.446916,1.446916,-2.141153,2.52
GRB130725527,6.656,5.182e-6,6.1025e-8,9.8663,0.2509,14.9315,1.0635,1.902573e-6,7.540751e-8,0.06458259,226.885,-0.2394053,0.1442776,0.1442776,-2.131978,2.75
GRB130727698,12.992,8.1625e-6,6.3628e-8,11.1274,0.5557,15.8957,2.6527,1.242276e-6,1.002283e-7,0.04727903,170.969,-0.9937836,0.1343876,0.1343876,-3.36309,1.07
GRB130730243,27.904,2.1151e-6,3.5189e-8,3.9605,0.2805,5.2685,1.3092,1.963179e-7,1.823943e-8,0.05004333,49.60336,-0.7473354,0.3725064,0.3725064,-14.41193,0.94
GRB130803419,7.616,2.8228e-6,3.5823e-8,7.0666,0.3213,9.6485,1.4146,9.169332e-7,1.167075e-7,0.03778308,211.887,-0.5559139,0.1588741,0.1588741,-5.137987,0.87
GRB130804023,0.96,1.6629e-6,1.5865e-8,7.4395,0.2438,40.6837,1.7634,0.00001639179,7.478199e-7,0.1618613,562.3654,-0.1713216,0.1028272,0.1028272,-9.536743,0.77
GRB130811186,44.801,6.3819e-6,7.8857e-8,4.3089,0.2512,6.4955,1.2237,3.928536e-7,5.403834e-8,0.01154481,178.6706,-1.264037,0.1721613,0.1721613,-23.28369,1.26
GRB130813791,11.264,1.2314e-6,2.1521e-8,3.1686,0.2074,6.3752,1.1177,2.72774e-7,6.255916e-8,0.01611041,116.8938,-0.7975547,0.4097225,0.4097225,-2.390367,1.40
GRB130815420,236.292,0.000045851,1.0204e-7,7.9781,0.3317,10.7373,1.4704,1.074345e-6,1.127445e-7,0.02237425,289.0876,-1.132408,0.172907,0.172907,-2.259139,1.91
GRB130815660,37.889,0.000011752,4.7943e-8,30.67,0.4538,34.5345,1.951,3.278676e-6,9.402636e-8,0.342875,101.5518,-0.4404669,0.08078268,0.08078268,-2.402932,1.28
GRB130818941,25.344,3.5262e-6,6.8296e-8,6.2465,0.3104,9.9401,1.539,8.483266e-7,7.967242e-8,0.0402977,177.0848,-0.5721928,0.184963,0.184963,-2.779229,1.00
GRB130819394,82.689,8.6817e-6,6.9009e-8,2.6317,0.2541,5.5293,1.1941,3.627535e-7,7.794946e-8,0.01557128,222.7726,-0.3420517,0.4000402,0.4000402,-7.123399,0.81
GRB130821674,87.041,0.00005607,9.1521e-8,27.8747,0.3665,44.1094,1.6588,4.752662e-6,1.099496e-7,0.08877043,366.4311,-0.9311094,0.03718066,0.03718066,-2.61837,1.20
GRB130828306,136.45,0.000037167,5.9819e-8,5.4078,0.2751,8.3672,1.3806,1.231894e-6,9.836572e-8,0.03645837,255.6183,-0.4536349,0.1873351,0.1873351,-2.516527,1.14
GRB130828808,3.904,2.7806e-6,3.0595e-8,8.8933,0.2835,10.9394,1.3322,7.565066e-7,8.035122e-8,0.04428108,134.483,-0.8174564,0.1389886,0.1389886,-3.435539,0.98
GRB130829672,6.656,3.6751e-6,4.9737e-8,10.3133,0.4278,13.7682,1.9535,9.600718e-7,8.784008e-8,0.1815006,76.79584,-0.2792074,0.3359096,0.3359096,-2.32668,1.42
GRB130831058,24.832,2.13e-6,2.4717e-8,2.0462,0.1948,3.6871,0.9055,2.389346e-7,6.835872e-8,0.06162514,70.59571,-0.08535782,1.140428,1.140428,-2.172752,2.19
GRB130905377,21.248,4.4426e-6,8.1592e-8,2.5976,0.178,4.995,1.3029,5.833906e-7,1.073466e-7,0.0133266,329.9838,-0.3094585,0.3297021,0.3297021,-6.035624,0.80
GRB130906222,11.264,6.2735e-7,3.005e-8,1.6769,0.2003,3.6763,0.9012,1.651674e-7,1.026971e-7,0.008344078,145.3702,-0.8824422,0.5053101,0.5053101,-3.601099,1.00
GRB130906435,8.192,8.2427e-7,3.5082e-8,2.098,0.1974,3.3034,1.0086,4.601474e-7,9.644415e-8,0.007856337,404.8127,-0.5604787,0.3450044,0.3450044,-3.56352,0.88
GRB130908677,66.048,2.9241e-6,1.5084e-7,1.1687,0.2051,3.3464,1.2403,1.789567e-7,8.011342e-8,0.01182787,168.4991,0.02229301,1.367632,1.367632,-2.299803,1.45
GRB130912358,0.512,7.0061e-7,1.774e-8,4.3666,0.2837,15.558,1.469,4.918628e-6,4.472189e-7,0.05026263,921.1737,-0.9723992,0.1351082,0.1351082,-4.86418,1.05
GRB130919173,0.96,3.6832e-7,1.107e-8,3.9377,0.2381,17.506,1.3971,2.138149e-6,2.670433e-7,0.6294115,86.7071,0.2200784,0.630992,0.630992,-2.353201,1.28
GRB130919985,17.408,3.3617e-6,1.4605e-7,1.9261,0.3203,4.7091,1.1982,6.090813e-7,8.682981e-8,0.005436523,851.6707,-0.7042234,0.263951,0.263951,-14.30273,0.93
GRB130925164,6.4,6.3406e-7,2.748e-8,2.4731,0.2685,5.8763,1.6565,1.446699e-7,2.719649e-8,8.635394,15.17084,0.6651297,7.856941,7.856941,-2.470515,1.03
GRB130925173,215.555,0.000084767,2.6184e-7,11.3904,0.3131,14.107,1.5483,7.852949e-7,8.827826e-8,0.0367964,94.43881,-1.304855,0.114566,0.114566,-6.396484,1.30
GRB130925546,265.477,0.00001488,2.203e-7,5.7685,0.5238,9.329,2.3743,4.502262e-7,8.240578e-8,0.02692152,104.7816,-1.068306,0.394619,0.394619,-10.98281,1.10
GRB130928537,132.994,0.000019528,9.7592e-8,5.0193,0.4671,9.9545,2.8824,5.447094e-7,7.850672e-8,0.03310245,170.8656,-0.463831,0.3263323,0.3263323,-22.08862,0.85
GRB131002288,55.04,1.1993e-6,5.5311e-8,2.9601,0.3748,8.6749,2.52,3.026172e-7,1.318901e-7,0.004019232,1014.478,-1.555803,0.2998749,0.2998749,-12.10347,1.67
GRB131004904,1.152,5.0994e-7,1.9109e-8,6.7673,0.2935,9.818,1.7138,8.913636e-7,2.606967e-7,0.03150087,143.9829,-1.253728,0.4618787,0.4618787,-19.41504,1.25
GRB131006840,41.984,1.841e-6,5.567e-8,2.1084,0.2593,4.8538,1.3705,5.419342e-7,7.859846e-8,0.003833777,1625.495,-0.8112121,0.2326493,0.2326493,-7.842579,0.97
GRB131008858,36.349,8.2276e-6,7.0163e-8,5.2856,0.4192,7.6313,1.9786,8.857705e-7,1.10749e-7,0.1658435,138.3416,0.9742495,0.8244765,0.8244765,-2.212423,1.77
GRB131014215,3.2,0.00019793,1.5013e-7,311.482,1.1296,450.282,5.3872,0.00009146469,4.57734e-7,1.186524,453.7046,-0.05339316,0.01181324,0.01181324,-2.750867,0.90
GRB131014513,30.208,1.9481e-6,4.6383e-8,3.75,0.2893,6.8654,1.6813,2.881029e-7,1.037874e-7,0.0152943,145.5107,-0.850825,0.3434704,0.3434704,-4.332689,0.99
GRB131018673,39.936,2.7298e-6,1.175e-7,1.6891,0.2195,3.9147,1.288,1.600785e-7,5.019443e-8,0.05205537,82.74092,0.1258865,1.212517,1.212517,-2.602719,0.96
GRB131021352,17.664,1.397e-6,4.6166e-8,6.461,0.391,12.5042,1.8121,3.981734e-7,6.375101e-8,17.91882,37.4441,1.808909,1.924714,1.924714,-2.372371,1.12
GRB131028076,17.152,0.0001533,1.3104e-7,61.8923,0.7043,65.8349,2.8561,0.00002829941,3.051003e-7,0.153929,1382.502,-0.4943342,0.01787782,0.01787782,-3.546266,0.86
GRB131028096,14.336,1.4565e-6,6.2039e-8,3.4445,0.2907,6.5911,1.7175,1.640855e-7,5.455137e-8,0.04635827,74.91129,-0.3115426,0.6243606,0.6243606,-5.372053,0.81
GRB131030791,27.392,3.5072e-6,3.2787e-8,3.7983,0.2364,5.3057,1.0941,6.811383e-7,9.383448e-8,0.01582594,303.2844,-0.834677,0.1616214,0.1616214,-8.428675,0.98
GRB131031482,7.424,4.3829e-6,5.033e-8,10.1664,0.2731,16.8367,1.2299,1.598514e-6,9.021309e-8,0.03976344,279.0606,-0.8946685,0.07037567,0.07037567,-4.636673,1.01
GRB131105087,112.642,0.000023777,1.1076e-7,8.405,0.2785,12.0798,1.1772,1.613066e-6,8.845868e-8,0.02565778,453.4917,-1.031655,0.06232928,0.06232928,-16.37695,1.08
GRB131108024,14.592,2.8185e-6,4.7032e-8,6.7968,0.3459,9.2595,1.34,9.145199e-7,7.185302e-8,0.03043088,218.1741,-0.8510615,0.1260184,0.1260184,-5.338476,0.99
GRB131110373,27.328,3.2678e-6,3.2899e-8,2.2435,0.2259,3.4725,1.0313,2.04583e-7,6.505663e-8,0.02115154,127.0392,-0.2884852,0.6052053,0.6052053,-3.074146,0.85
GRB131113483,60.545,0.000023036,9.5447e-8,7.0481,0.2915,9.2327,1.3011,1.038396e-6,9.077058e-8,0.08136865,148.0948,-0.2090351,0.1754082,0.1754082,-2.633111,0.99
GRB131117766,93.954,0.000014376,7.8045e-8,2.7854,0.211,5.0853,1.1705,3.305236e-7,8.029051e-8,0.02880931,150.952,-0.2759399,0.334014,0.334014,-8.898438,0.80
GRB131118958,85.249,0.00006754,4.0312e-7,12.5062,0.9283,20.7473,4.8017,3.05203e-6,1.543374e-7,0.04310152,465.0975,-0.4937332,0.1839369,0.1839369,-2.613393,1.06
GRB131123543,3.136,4.0835e-7,2.7357e-8,2.8209,0.2258,6.6479,1.1626,6.303054e-7,9.337192e-8,0.01191779,372.7697,-0.68499,0.2023534,0.2023534,-14.88672,0.92
GRB131126163,0.128,1.7045e-6,2.8336e-8,4.7688,0.2666,36.0332,2.1051,0.00001482051,1.001126e-6,0.1614745,451.0256,0.4740809,0.2849194,0.2849194,-2.549319,0.96
GRB131127480,59.648,4.2417e-6,5.3602e-8,1.9946,0.2,3.776,0.9225,1.023501e-7,1.766406e-8,0.03776025,55.9794,-0.4545083,0.7238658,0.7238658,-32.15789,0.84
GRB131127592,18.176,0.000038494,1.4426e-7,37.5549,0.485,47.425,2.124,4.044881e-6,9.350939e-8,0.25227,136.3478,-0.6591384,0.05203502,0.05203502,-2.783378,1.02
GRB131127696,15.104,1.2172e-6,7.5193e-8,2.7199,0.2065,3.9437,0.8912,1.997547e-7,4.898045e-8,0.04803285,78.09737,-0.2718125,0.5929381,0.5929381,-3.035833,0.86
GRB131128629,1.984,5.6987e-7,4.1076e-8,3.7542,0.2613,5.6379,1.2279,4.657551e-7,1.159773e-6,0.1537368,86.62548,-0.0229196,0.9697373,0.9697373,-14.95361,0.74
GRB131202633,19.968,8.1695e-7,5.258e-8,1.6924,0.2267,3.661,1.134,1.487975e-7,7.990451e-8,0.007224585,177.0398,-0.6836072,0.6139118,0.6139118,-6.174367,0.92
GRB131204937,29.952,1.6482e-6,2.4064e-8,2.078,0.2173,5.106,1.088,2.25174e-7,6.357058e-8,0.0419446,119.941,0.3262082,0.9548327,0.9548327,-2.627894,0.92
GRB131209547,13.568,0.000013674,8.8332e-8,7.9701,0.2686,10.2438,1.2053,2.382903e-6,8.963796e-8,0.04037147,385.1375,-0.2223938,0.1079603,0.1079603,-2.477263,1.13
GRB131211510,44.8,4.5074e-6,4.6453e-8,3.9778,0.1649,5.7828,1.1407,2.794122e-7,5.624526e-8,0.01018562,133.2719,-1.280726,0.2470581,0.2470581,-11.92093,1.27
GRB131212814,7.424,4.7458e-7,4.9784e-8,1.5572,0.1962,3.2155,0.965,1.292349e-7,5.521068e-8,0.002790777,152.5732,-1.645236,0.3913232,0.3913232,-17.46875,1.91
GRB131215298,23.04,8.0468e-6,9.0293e-8,5.3262,0.307,7.8428,1.4226,1.405985e-6,1.114086e-7,0.01621165,576.1983,-0.5768832,0.1514517,0.1514517,-3.320571,0.90
GRB131216081,19.262,6.7779e-6,3.99e-8,7.8887,0.2335,9.4306,1.0388,2.949667e-6,1.178573e-7,0.02741292,658.4342,-0.4258702,0.08113145,0.08113145,-3.220813,0.87
GRB131229277,12.992,0.000026418,6.6699e-8,24.0232,0.3797,30.7545,1.6274,7.493954e-6,1.461382e-7,0.1236401,396.1515,-0.05823789,0.05095374,0.05095374,-3.20905,0.79
GRB131230529,3.072,5.9074e-7,3.9786e-8,2.8071,0.3989,7.7351,2.5263,2.695172e-7,1.003162e-7,0.1194168,131.0426,1.187181,1.226179,1.226179,-7.955103,0.58
GRB131230808,49.152,4.1066e-6,4.2846e-8,2.717,0.2109,4.3078,1.1133,1.639194e-7,3.218408e-8,0.1879562,62.8298,0.3914672,0.7124081,0.7124081,-3.631571,0.69
GRB131231198,31.232,0.00015194,1.1938e-7,78.8095,0.6546,82.7223,2.6806,0.00001469861,1.609004e-7,0.3231806,312.9717,-0.7920511,0.02142395,0.02142395,-2.658074,1.12
GRB140102887,3.648,0.000017803,2.4124e-8,49.6655,0.4319,66.2296,1.9636,8.834506e-6,1.213616e-7,0.3169836,218.996,-0.5107064,0.03425032,0.03425032,-2.571846,1.10
GRB140104731,188.417,0.000033261,6.0234e-8,5.6883,0.1866,7.7199,1.2215,9.86111e-7,9.050088e-8,0.04720772,155.1182,-0.5070277,0.3426796,0.3426796,-2.075198,4.51
GRB140105065,1.088,6.4311e-7,1.3796e-8,3.3057,0.2292,8.1613,1.1934,2.181659e-6,4.360197e-7,0.03571691,420.6012,-0.5886081,0.3168124,0.3168124,-9.539796,0.88
GRB140105748,0.576,1.303e-7,2.1942e-8,2.4291,0.2362,4.8626,1.0805,1.093273e-6,3.626926e-7,0.01715354,440.5833,-0.6729774,0.5801053,0.5801053,-13.49258,0.91
GRB140106345,33.024,2.4567e-6,8.3633e-8,2.6082,0.2971,5.7553,2.137,3.230426e-7,1.033649e-7,0.007018545,299.6348,-1.086169,0.3513347,0.3513347,-15.2666,1.12
GRB140108721,91.393,0.000019727,2.4767e-7,10.2277,0.3193,12.6827,1.562,2.079857e-6,1.226916e-7,0.02804725,591.1335,-1.064508,0.07989503,0.07989503,-5.661914,1.10
GRB140110263,9.472,5.426e-6,4.5332e-8,3.5847,0.1794,4.8413,0.9456,1.556426e-6,9.617761e-8,0.007177336,1921.699,-0.4947561,0.1250866,0.1250866,-2.99391,0.92
GRB140110814,81.152,8.3201e-6,1.3078e-7,6.6487,0.584,11.1039,3.5424,7.408532e-7,9.763804e-8,0.02655199,186.217,-0.9903756,0.2256038,0.2256038,-10.20951,1.06
GRB140113624,4.608,5.7043e-7,3.8607e-8,3.3712,0.1981,4.5908,1.1643,2.089854e-7,3.757276e-8,0.4909384,33.06928,0.2415603,1.685787,1.685787,-2.31024,1.39
GRB140115899,10.496,3.2559e-6,5.4392e-8,11.5345,0.3616,13.1227,1.9676,6.503325e-7,7.530206e-8,0.03761999,61.24232,-1.37249,0.1652601,0.1652601,-3.547012,1.37
GRB140118064,90.112,3.9593e-6,4.6004e-8,2.9701,0.2834,5.6357,1.3053,3.589907e-7,1.169869e-7,0.004605576,1756.581,-1.616898,0.1451272,0.1451272,-4.527462,1.82
GRB140122597,3.584,9.0539e-7,5.2717e-8,2.691,0.2436,5.0875,1.5318,4.526031e-7,7.605835e-8,0.03797269,132.262,-0.1051617,0.6538164,0.6538164,-2.119798,2.96
GRB140124527,121.538,0.000020142,1.4171e-7,4.1369,0.2317,5.6967,1.0795,1.012101e-6,1.12843e-7,0.01438686,472.3345,-0.5577591,0.1572347,0.1572347,-3.617562,0.88
GRB140126815,75.776,5.3456e-6,4.0424e-8,3.2238,0.2377,5.0091,1.2063,3.990052e-7,7.751313e-8,0.01904573,164.4753,-0.7034847,0.2928822,0.2928822,-2.81077,1.03
GRB140204547,71.168,2.3535e-6,3.6892e-8,1.6142,0.1851,3.7134,0.9172,1.936704e-7,6.491815e-8,0.005760581,206.0795,-1.024661,0.4485384,0.4485384,-2.675379,1.21
GRB140206275,146.69,0.00012308,2.7822e-7,43.18,0.3897,46.4072,1.5661,9.717084e-6,1.419247e-7,0.1921065,342.6029,-0.5867528,0.03131493,0.03131493,-2.336005,1.46
GRB140206304,27.264,0.00001552,7.4778e-8,17.4361,0.4781,24.1632,2.1299,2.626915e-6,9.661077e-8,0.7378886,112.1012,0.6408532,0.2069289,0.2069289,-2.50134,1.00
GRB140209313,1.408,8.9683e-6,5.3332e-8,57.9656,0.645,120.532,3.4375,0.00002275049,7.791028e-7,1.520995,164.3572,-0.05764766,0.1289152,0.1289152,-2.346873,1.33
GRB140211091,3.456,7.3661e-7,3.1895e-8,4.0995,0.2718,6.4297,1.3275,2.346666e-7,8.436791e-8,0.02111187,86.19409,-0.9338566,0.3067253,0.3067253,-10.24414,1.03
GRB140213807,18.624,0.000021248,6.5441e-8,36.8825,0.4873,42.8077,2.0802,2.924191e-6,7.94907e-8,0.271825,84.22611,-0.8443649,0.05713401,0.05713401,-2.891428,1.05
GRB140216331,2.432,9.7411e-7,1.1029e-7,2.4628,0.227,3.4622,1.0405,5.251335e-7,1.102995e-7,0.00643527,516.7886,-0.4165655,0.3860906,0.3860906,-3.431995,0.85
