cntr_01 name RA Dec elliptical spiral photoz photozErr FUV NUV U G R I Z J H K W1 W2 W3 W4
6468 1237650369417380148 201.062976540952 -3.41661014468074 0.868651 0.131349 0.065603 0.01204 -9999.0 -9999.0 -19.3518 -21.1473 -21.6721 -21.9372 -22.0556 -20.747478521966407 -21.580478521966405 -22.38547852196641 -23.22247852196641 -23.49347852196641 -24.957478521966408 -28.656478521966406
6470 1237650369417445464 201.094575028022 -3.33205973322676 0.971139 0.028861 0.077927 0.016855 -9999.0 -9999.0 -17.8006 -19.9328 -20.5454 -20.8888 -21.2344 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
6471 1237650369417510985 201.380079727389 -3.3737857888469 0.935538 0.064462 0.027837 0.007934 -9999.0 -9999.0 -18.1033 -20.0452 -20.7062 -21.022 -21.2923 -9999.0 -9999.0 -9999.0 -19.829618249237974 -20.030618249237975 -23.55661824923797 -26.92261824923797
6480 1237650369418756664 204.196112349581 -3.38679436256207 0.794386 0.205614 0.078522 0.038666 -9999.0 -9999.0 -17.3641 -18.055 -18.4173 -18.2628 -20.5425 -9999.0 -9999.0 -9999.0 -22.765389742328395 -23.222389742328396 -26.073389742328395 -29.624389742328397
6499 1237650369933935819 154.552038325021 -2.74207078338777 0.591064 0.408936 0.073442 0.037069 -9999.0 -15.683672162967815 -16.4568 -18.422 -18.6165 -18.9539 -19.7117 -9999.0 -9999.0 -9999.0 -21.882502162967814 -22.476502162967815 -25.290502162967815 -28.963502162967814
6502 1237650369934327963 155.373062214646 -2.64199280268813 0.862516 0.137484 0.055678 0.009496 -9999.0 -9999.0 -20.0986 -22.0149 -22.8068 -23.1726 -23.4209 -9999.0 -9999.0 -9999.0 -21.785992684495533 -21.805992684495532 -24.89099268449553 -28.800992684495533
6503 1237650369934393486 155.586995177849 -2.65164294812201 0.838886 0.161114 0.056628 0.010787 -9999.0 -9999.0 -18.4303 -20.3751 -21.0998 -21.3676 -21.467 -9999.0 -9999.0 -9999.0 -21.824203239251325 -21.84420323925133 -24.92920323925133 -28.839203239251326
6504 1237650369934393487 155.583433520253 -2.64815902606937 0.973746 0.026254 0.075351 0.008915 -9999.0 -9999.0 -18.7765 -20.8167 -21.5032 -21.8318 -21.9993 -21.00410732139563 -21.72310732139563 -22.48410732139563 -22.91810732139563 -23.20210732139563 -25.453107321395628 -28.79910732139563
6505 1237650369934393537 155.620679570469 -2.77885684940288 0.530729 0.469271 0.08686 0.009578 -9999.0 -9999.0 -19.3821 -20.8559 -21.3914 -21.4975 -21.6919 -9999.0 -9999.0 -9999.0 -22.9919740651872 -23.100974065187202 -25.9489740651872 -29.782974065187197
6506 1237650369934393539 155.620679938946 -2.77886153701104 0.543554 0.456446 0.08686 0.009578 -9999.0 -9999.0 -19.3821 -20.8559 -21.3914 -21.4975 -21.6919 -9999.0 -9999.0 -9999.0 -23.3139740651872 -23.6329740651872 -26.4019740651872 -29.8259740651872
6510 1237650369934655548 156.179930468686 -2.80383136765018 0.873541 0.126459 0.049453 0.011714 -9999.0 -9999.0 -18.8861 -20.504 -21.203 -21.5563 -21.7366 -20.160838385720876 -20.785838385720876 -21.484838385720877 -22.035838385720876 -22.272838385720874 -24.738838385720875 -28.179838385720878
6517 1237650369934786741 156.512249659284 -2.8050796917293 0.922008 0.077992 0.054061 0.010172 -9999.0 -13.9083238062305 -18.5847 -20.6866 -21.3535 -21.6544 -21.9123 -20.3234838062305 -21.2874838062305 -21.7314838062305 -22.4444838062305 -22.788483806230502 -24.9934838062305 -28.677483806230498
6519 1237650369934786961 156.476219144153 -2.78046625204573 0.843944 0.156056 0.062485 0.028153 -9999.0 -15.847950374327683 -16.5351 -18.1431 -18.6023 -18.6312 -18.4343 -9999.0 -9999.0 -9999.0 -20.841960374327684 -20.75196037432768 -24.922960374327683 -28.547960374327683
6520 1237650369934786962 156.476219144153 -2.78046625204573 0.843944 0.156056 0.062485 0.028153 -9999.0 -16.047210374327683 -16.5351 -18.1431 -18.6023 -18.6312 -18.4343 -9999.0 -9999.0 -9999.0 -21.697960374327685 -21.95296037432768 -25.045960374327684 -28.32796037432768
6521 1237650369934786995 156.531265298022 -2.74816620953075 0.7616 0.2384 0.073241 0.062806 -9999.0 -16.209237051025177 -16.7447 -18.072 -18.3312 -18.0182 -19.1057 -9999.0 -9999.0 -9999.0 -21.203247051025173 -21.113247051025176 -25.284247051025176 -28.909247051025176
6525 1237650369934917715 156.797173620647 -2.78316985099791 0.897198 0.102802 0.044308 0.012676 -9999.0 -13.638503095490584 -18.0381 -19.9569 -20.6496 -21.0102 -21.1815 -9999.0 -9999.0 -9999.0 -20.818203095490585 -21.016203095490585 -24.180203095490583 -27.921203095490583
6527 1237650369934917988 156.81332719349 -2.73772624881845 0.837932 0.162068 0.068851 0.034446 -9999.0 -9999.0 -17.1234 -18.3487 -18.7056 -18.639 -18.5689 -9999.0 -9999.0 -9999.0 -22.588366325673128 -22.849366325673127 -25.73136632567313 -28.787366325673126
6538 1237664132087153347 150.17332865033 12.8157435918128 0.589138 0.410862 0.092165 0.061076 -9999.0 -15.952474677551518 -19.0764 -19.0571 -19.7126 -19.4517 -19.3938 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
6546 1237664132090429666 157.691161735004 13.7791812567702 0.752569 0.247431 0.067762 0.021676 -9999.0 -9999.0 -18.0179 -18.9386 -19.3758 -19.4839 -19.8888 -9999.0 -9999.0 -9999.0 -21.727087373758117 -22.09808737375812 -25.184087373758118 -28.50808737375812
6547 1237664132091806008 160.892217525594 14.0480320753923 0.822746 0.177254 0.075098 0.025013 -9999.0 -15.379762505236675 -17.4025 -18.765 -19.1563 -19.2717 -19.6266 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
6574 1237664132098818199 177.4329989004 15.2251017791581 0.654398 0.345602 0.060987 0.026211 -9999.0 -9999.0 -18.0749 -18.5316 -18.8462 -19.0515 -19.4462 -20.396964450691215 -21.240964450691216 -21.709964450691214 -22.547964450691214 -22.919964450691214 -24.605964450691214 -28.210964450691215
6577 1237664132099276880 178.58298013492 15.1936098431373 0.910456 0.089544 0.080151 0.021458 -9999.0 -9999.0 -18.9133 -19.9365 -20.4602 -20.7389 -20.9837 -9999.0 -9999.0 -9999.0 -22.925420139490292 -23.10642013949029 -25.97342013949029 -29.58742013949029
6578 1237664132099276898 178.596906404391 15.2053006985355 0.95049 0.04951 0.066602 0.01171 -9999.0 -9999.0 -19.3175 -21.059 -21.7747 -22.1367 -22.4361 -21.258822879125 -21.842822879125 -22.786822879124998 -23.601822879124995 -23.832822879124997 -24.939822879124996 -28.421822879124996
6579 1237664132099276900 178.596911869596 15.205298559967 0.978388 0.021612 0.066602 0.01171 -9999.0 -9999.0 -19.3175 -21.059 -21.7747 -22.1367 -22.4361 -21.258822879125 -21.842822879125 -22.786822879124998 -23.601822879124995 -23.832822879124997 -24.939822879124996 -28.421822879124996
6589 1237664132099932225 180.048360896058 15.3622010256035 0.531802 0.468198 0.096249 0.008241 -9999.0 -9999.0 -20.4638 -21.4437 -22.1574 -22.3863 -22.6193 -9999.0 -9999.0 -9999.0 -22.827690814148717 -22.987690814148714 -26.192690814148715 -29.223690814148718
6612 1237664132621402417 143.956240422223 12.1148257053643 0.510714 0.489286 0.064984 0.030748 -9999.0 -9999.0 -18.8012 -19.4984 -20.0498 -20.098 -20.3716 -20.694945272516 -21.658945272516004 -22.491945272516002 -23.220945272516005 -23.472945272516004 -24.865945272516 -28.651945272516002
6615 1237664132621467778 144.134244737403 12.1074857183693 0.733578 0.266422 0.093778 0.009505 -9999.0 -9999.0 -19.8646 -21.6788 -22.4259 -22.7731 -22.9838 -9999.0 -9999.0 -9999.0 -23.004591338966506 -23.016591338966506 -25.769591338966507 -29.307591338966503
6616 1237664132621467780 144.134239939136 12.1074845198843 0.737499 0.262501 0.093778 0.009505 -9999.0 -16.378661338966506 -19.8646 -21.6788 -22.4259 -22.7731 -22.9838 -9999.0 -9999.0 -9999.0 -20.769591338966507 -21.458591338966507 -26.117591338966506 -29.501591338966506
6622 1237664132621598901 144.505307601747 12.2402453085182 0.893648 0.106352 0.087795 0.009968 -9999.0 -16.452399871038544 -19.449 -21.1644 -21.859 -22.2298 -22.4551 -23.584609871038545 -24.290609871038544 -24.626609871038546 -25.357609871038544 -25.356609871038543 -26.339609871038544 -29.111609871038546
6647 1237664132622451009 146.399527764635 12.5793141556365 0.736877 0.263123 0.035102 0.012654 -9999.0 -9999.0 -17.4511 -18.6463 -19.0461 -19.1413 -19.2343 -9999.0 -9999.0 -9999.0 -20.153837486671417 -20.453837486671418 -23.450837486671418 -27.388837486671417
6648 1237664132622451010 146.399527764635 12.5793141556365 0.736877 0.263123 0.035102 0.012654 -9999.0 -9999.0 -17.4511 -18.6463 -19.0461 -19.1413 -19.2343 -9999.0 -9999.0 -9999.0 -20.153837486671417 -20.453837486671418 -23.450837486671418 -27.388837486671417
6655 1237664132623564918 148.910268565166 13.0555794411458 0.948021 0.051979 0.098682 0.007677 -9999.0 -9999.0 -19.8456 -21.0623 -21.8876 -22.1246 -22.3975 -22.942454485176214 -23.523454485176213 -23.88845448517621 -24.671454485176213 -24.72745448517621 -25.860454485176213 -29.25145448517621
6657 1237664132623630345 149.093391036806 12.9416626049924 0.941581 0.058419 0.047064 0.010047 -9999.0 -9999.0 -19.3522 -21.0949 -21.8216 -22.2022 -22.3788 -20.042573716277605 -20.187573716277605 -21.077573716277605 -21.91757371627761 -22.282573716277604 -25.234573716277605 -27.457573716277608
6658 1237664132623630499 149.194220667702 12.9019348806536 0.914813 0.085187 0.063171 0.0411 -15.74860343718585 -16.359313437185847 -16.1794 -17.7774 -18.0145 -18.3223 -18.741 -9999.0 -9999.0 -9999.0 -21.457723437185848 -21.49372343718585 -25.006723437185848 -28.36272343718585
6659 1237664132623696134 149.330975861959 13.066783383441 0.577369 0.422631 0.091167 0.021306 -9999.0 -9999.0 -19.6513 -20.7169 -21.2677 -21.4401 -21.5876 -23.963432548118217 -24.536432548118217 -24.68343254811822 -25.85443254811822 -25.776432548118215 -27.047432548118216 -29.349432548118216
6664 1237664132623827062 149.618563888684 13.0088402282918 0.671867 0.328133 0.031092 0.009543 -9999.0 -9999.0 -17.241 -18.4671 -18.8004 -18.8888 -19.1049 -9999.0 -9999.0 -9999.0 -19.794994245001487 -20.058994245001486 -24.050994245001487 -27.420994245001488
6666 1237664132623892511 149.763694403901 13.0391577882862 0.951828 0.048172 0.07143 0.008557 -9999.0 -9999.0 -19.7713 -21.7594 -22.4929 -22.8567 -23.0264 -9999.0 -9999.0 -9999.0 -22.845136339193495 -23.148136339193492 -25.05413633919349 -29.10113633919349
6667 1237664132623892513 149.75176476608 13.0448692321506 0.686146 0.313854 0.030398 0.009868 -9999.0 -9999.0 -18.0409 -19.0783 -19.4475 -19.6257 -19.6492 -9999.0 -9999.0 -9999.0 -19.53385983761447 -19.815859837614468 -23.70685983761447 -27.09285983761447
6669 1237664132623892585 149.787327940446 13.064561990345 0.86027 0.13973 0.037115 0.012656 -9999.0 -9999.0 -19.3939 -20.7197 -21.2083 -21.4527 -21.5247 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
6676 1237664132623892737 149.834948556399 12.9919065315343 0.521613 0.478387 0.060956 0.011536 -9999.0 -9999.0 -18.4558 -20.2461 -20.8718 -21.1809 -21.3284 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0 -9999.0
6677 1237664132623958117 149.834939593584 12.9918922802164 0.533575 0.466425 0.060956 0.011536 -9999.0 -9999.0 -18.4558 -20.2461 -20.8718 -21.1809 -21.3284 -21.996812679932695 -22.6098126799327 -23.100812679932698 -23.884812679932697 -24.033812679932698 -24.684812679932698 -28.7318126799327
6678 1237664132623958118 149.834946013869 12.9918852341803 0.542896 0.457104 0.060956 0.011536 -9999.0 -9999.0 -18.4558 -20.2461 -20.8718 -21.1809 -21.3284 -9999.0 -9999.0 -9999.0 -20.501812679932698 -20.4418126799327 -24.542812679932698 -28.2088126799327
6679 1237664132623958119 149.834946013869 12.9918852341803 0.542896 0.457104 0.060956 0.011536 -9999.0 -9999.0 -18.4558 -20.2461 -20.8718 -21.1809 -21.3284 -9999.0 -9999.0 -9999.0 -22.389812679932696 -22.6228126799327 -25.017812679932696 -28.527812679932698
6682 1237664132623958191 149.958049431379 13.0269928857 0.800856 0.199144 0.05841 0.026093 -9999.0 -9999.0 -17.3304 -19.1957 -19.7829 -19.9912 -20.3463 -20.918239950243503 -21.415239950243503 -21.715239950243504 -22.778239950243503 -23.101239950243503 -26.650239950243503 -28.645239950243504
6683 1237664132623958279 149.91734134692 13.0565033879693 0.872993 0.127007 0.089197 0.044903 -9999.0 -9999.0 -16.6427 -18.0098 -18.1537 -18.4324 -17.9261 -21.69508702543243 -22.24808702543243 -22.62508702543243 -23.608087025432432 -23.72908702543243 -27.39108702543243 -29.94608702543243
6685 1237664132624089241 150.246866529484 13.1243822462133 0.900345 0.099655 0.0569 0.017745 -9999.0 -9999.0 -18.8859 -20.3508 -20.7244 -21.0243 -21.2047 -9999.0 -9999.0 -9999.0 -22.116029703101983 -22.302029703101983 -24.451029703101984 -28.009029703101984
6697 1237664132624351355 150.858117784144 13.2502484163202 0.724761 0.275239 0.059232 0.012723 -9999.0 -9999.0 -20.0184 -21.2313 -21.8333 -22.1624 -22.4597 -9999.0 -9999.0 -9999.0 -22.28485517318728 -22.363855173187282 -24.734855173187285 -28.061855173187283
6702 1237664132624613478 151.442303538629 13.2344972754179 0.907597 0.092403 0.039502 0.00632 -9999.0 -9999.0 -18.1815 -19.2564 -19.6052 -19.7137 -19.8532 -9999.0 -9999.0 -9999.0 -21.092282845073278 -21.425282845073276 -24.42128284507328 -27.75528284507328
6703 1237664132624613479 151.442297916567 13.2344953814692 0.899351 0.100649 0.039502 0.00632 -9999.0 -15.325652845073279 -18.1815 -19.2564 -19.6052 -19.7137 -19.8532 -19.106282845073277 -19.84628284507328 -20.82328284507328 -21.52328284507328 -21.938282845073278 -24.873282845073277 -27.931282845073277
6704 1237664132624613480 151.442297916567 13.2344953814692 0.899351 0.100649 0.039502 0.00632 -9999.0 -15.325652845073279 -18.1815 -19.2564 -19.6052 -19.7137 -19.8532 -19.106282845073277 -19.84628284507328 -20.82328284507328 -21.52328284507328 -21.938282845073278 -24.873282845073277 -27.931282845073277
6710 1237664132624875528 151.975744530865 13.3908304065862 0.831246 0.168754 0.035342 0.006837 -9999.0 -9999.0 -19.4704 -21.2563 -22.0059 -22.3677 -22.5981 -20.04301727142117 -20.70701727142117 -21.067017271421168 -21.722017271421166 -21.886017271421167 -23.722017271421166 -27.26501727142117
6734 1237664132625793192 154.125785275608 13.6284926199093 0.935795 0.064205 0.081968 0.069339 -9999.0 -9999.0 -15.5715 -16.9212 -17.2999 -17.3788 -16.704 -9999.0 -9999.0 -9999.0 -22.431814728377258 -23.03881472837726 -26.87681472837726 -29.39581472837726
6738 1237664132625924662 154.480531927405 13.7308899814367 0.703479 0.296521 0.093178 0.040931 -16.599191744523743 -16.924011744523742 -18.7935 -18.7852 -19.3433 -19.21 -19.7364 -21.796771744523742 -22.449771744523744 -22.958771744523744 -23.46677174452374 -23.71977174452374 -26.220771744523745 -29.721771744523743
6740 1237664132625989733 154.593521685908 13.7485375887854 0.813803 0.186197 0.095345 0.010348 -9999.0 -9999.0 -19.3245 -21.3849 -22.1174 -22.4854 -22.7211 -21.704875254652517 -22.572875254652516 -23.271875254652517 -23.878875254652517 -24.154875254652517 -25.704875254652517 -29.072875254652516
6741 1237664132625989734 154.596590461312 13.745518688678 0.963716 0.036284 0.085487 0.011142 -9999.0 -15.58900668559031 -18.9767 -20.6392 -21.2948 -21.6527 -21.8699 -9999.0 -9999.0 -9999.0 -22.78233668559031 -22.97133668559031 -25.39833668559031 -28.86733668559031
6742 1237664132625989822 154.694380091804 13.7725838250291 0.83785 0.16215 0.073924 0.017203 -9999.0 -9999.0 -19.7366 -21.0495 -21.6196 -21.949 -22.1007 -21.078435527511708 -21.93043552751171 -22.518435527511713 -22.94043552751171 -23.158435527511713 -25.10243552751171 -28.56843552751171
6744 1237664132626055234 154.694384775406 13.7725890130671 0.803242 0.196758 0.073924 0.017203 -16.052915527511715 -16.75875552751171 -19.7366 -21.0495 -21.6196 -21.949 -22.1007 -9999.0 -9999.0 -9999.0 -21.225435527511713 -21.47343552751171 -25.221435527511712 -28.692435527511712
6753 1237664132626251873 155.202549915456 13.8729053904237 0.95953 0.04047 0.068248 0.012423 -9999.0 -9999.0 -19.4938 -21.1005 -21.8163 -22.1439 -22.2962 -21.328346536996754 -21.922346536996752 -22.832346536996752 -23.210346536996752 -23.514346536996754 -25.373346536996753 -28.550346536996752
6754 1237664132626251875 155.202550776082 13.8729055258648 0.959963 0.040037 0.068248 0.012423 -9999.0 -9999.0 -19.4938 -21.1005 -21.8163 -22.1439 -22.2962 -9999.0 -9999.0 -9999.0 -22.18634653699675 -22.367346536996752 -25.303346536996752 -28.568346536996753
6758 1237664132626382860 155.470662198269 13.9378233198749 0.858135 0.141865 0.042524 0.012609 -9999.0 -15.30875612748611 -19.267 -21.0315 -21.639 -21.9336 -22.0315 -20.716146127486113 -21.80614612748611 -22.093146127486108 -22.37914612748611 -22.45614612748611 -23.98214612748611 -28.00714612748611
6760 1237664132626383023 155.475869907861 13.8990217010032 0.534998 0.465002 0.063462 0.016384 -9999.0 -14.131189892539606 -19.054 -20.5921 -21.2669 -21.6405 -21.8925 -9999.0 -9999.0 -9999.0 -22.030149892539605 -22.603149892539605 -25.63514989253961 -28.19914989253961
6765 1237664132626514078 155.909046778086 13.9577124019836 0.954521 0.045479 0.032586 0.007943 -9999.0 -16.339355193744275 -19.4542 -21.1221 -21.8588 -22.257 -22.3929 -19.97130519374428 -20.488305193744274 -20.870305193744276 -21.874305193744277 -22.077305193744277 -25.746305193744277 -27.554305193744277
6767 1237664132626579634 156.032040024843 13.9950871637337 0.751574 0.248426 0.075122 0.030742 -9999.0 -16.924262561057816 -18.9089 -19.9056 -20.5883 -20.7411 -20.8691 -9999.0 -9999.0 -9999.0 -21.46815256105782 -21.82415256105782 -24.902152561057818 -29.22515256105782
6772 1237664132626710813 156.261294876042 13.8622373039924 0.754931 0.245069 0.087158 0.033452 -9999.0 -16.491923166239857 -18.1686 -18.9138 -19.4767 -19.6943 -19.6088 -23.427853166239856 -24.114853166239858 -24.558853166239857 -25.381853166239857 -25.405853166239858 -26.050853166239857 -29.395853166239856
6773 1237664132626776233 156.532371635349 13.9904817949554 0.684326 0.315674 0.098923 0.02631 -9999.0 -16.787192645920836 -18.6248 -19.9823 -20.6388 -20.9617 -21.1273 -23.295102645920835 -24.072102645920836 -24.474102645920837 -25.19610264592084 -25.241102645920837 -26.63810264592084 -29.848102645920836
6774 1237664132626776323 156.445873416401 14.064246576551 0.580589 0.419411 0.053461 0.022061 -9999.0 -15.246935560107602 -18.1328 -19.1676 -19.6453 -19.7729 -19.9193 -9999.0 -9999.0 -9999.0 -21.606315560107603 -21.961315560107604 -24.582315560107602 -28.352315560107606
6776 1237664132626776505 156.416426906603 14.0851744578485 0.798349 0.201651 0.075322 0.03178 -16.787847705455782 -16.973537705455783 -16.9318 -18.3608 -18.8038 -18.9623 -19.1255 -22.15522770545578 -22.90422770545578 -23.41822770545578 -24.067227705455778 -24.125227705455778 -25.76822770545578 -28.72322770545578
6777 1237664132626841770 156.538092076588 13.947366274006 0.516592 0.483408 0.042716 0.035827 -9999.0 -14.5366119709355 -16.349 -17.3446 -17.5699 -17.6528 -17.1928 -21.0702319709355 -21.7592319709355 -22.2102319709355 -22.847231970935496 -22.9972319709355 -23.789231970935496 -27.459231970935498
6783 1237664132626972751 156.837291658865 14.099509223689 0.662046 0.337954 0.073901 0.012417 -9999.0 -9999.0 -19.8081 -21.5273 -22.256 -22.6217 -22.8543 -21.223725058055912 -21.956725058055913 -22.651725058055913 -23.108725058055914 -23.258725058055912 -25.599725058055913 -28.793725058055912
6784 1237664132627038399 157.043518998849 14.1578744149802 0.916483 0.083517 0.093195 0.010131 -17.72187287732917 -17.426972877329163 -19.3025 -21.1217 -21.8433 -22.1209 -22.3828 -21.35719287732916 -22.140192877329163 -22.377192877329165 -23.037192877329165 -23.216192877329163 -25.841192877329163 -29.656192877329165
